sku_id,title,category,sub_category,brand,gender,price,rating,occasion_tags,style_tags,color,fabric,description
SKU-TOP-1539,Sangria Charcoal Grey Women's Cotton Kurtas,topwear,Kurtas,Sangria,Women,3349,4.6,Beach,Minimalist;Pastel,Charcoal Grey,Cotton,"Sangria charcoal grey kurtas crafted from premium cotton for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for beach occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1882,Mango Pastel Pink Women's Silk Skirts,bottomwear,Skirts,Mango,Women,1499,4.0,Formal,Pastel,Pastel Pink,Silk,"Mango pastel pink skirts crafted from premium silk for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for formal occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1903,Bata Lavender Women's Cotton Palazzos,bottomwear,Palazzos,Bata,Women,1899,4.2,Party;Casual,Minimalist,Lavender,Cotton,"Bata lavender palazzos crafted from premium cotton for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for party, casual occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1084,Mast & Harbour Mint Green Men's Polyester Blazers,topwear,Blazers,Mast & Harbour,Men,8199,4.0,Gym,Classic;Minimalist,Mint Green,Polyester,"Mast & Harbour mint green blazers crafted from premium polyester for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for gym occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3104,Titan Terracotta Men's Polyester Sunglasses,accessories,Sunglasses,Titan,Men,649,4.6,Ethnic;Beach,Pastel;Vibrant,Terracotta,Polyester,"Titan terracotta sunglasses crafted from premium polyester for men. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for ethnic, beach occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2201,Fossil Lavender Women's Polyester Skirts,bottomwear,Skirts,Fossil,Women,2249,4.2,Gym,Vibrant;Streetwear,Lavender,Polyester,"Fossil lavender skirts crafted from premium polyester for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for gym occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2310,Carlton London White Women's Leather Heels,footwear,Heels,Carlton London,Women,4449,4.4,Beach,Classic;Vibrant,White,Leather,"Carlton London white heels crafted from premium leather for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for beach occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2227,Sangria Maroon Women's Silk Palazzos,bottomwear,Palazzos,Sangria,Women,1299,4.2,Casual,Streetwear,Maroon,Silk,"Sangria maroon palazzos crafted from premium silk for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for casual occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3131,ONLY Beige Women's Leather Bags,accessories,Bags,ONLY,Women,4049,4.4,Party,Classic,Beige,Leather,"ONLY beige bags crafted from premium leather for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for party occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2750,Forever 21 Olive Green Women's Leather Flats,footwear,Flats,Forever 21,Women,2049,4.6,Formal;Casual,Minimalist,Olive Green,Leather,"Forever 21 olive green flats crafted from premium leather for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for formal, casual occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1271,Forever 21 Mint Green Women's Cotton Blazers,topwear,Blazers,Forever 21,Women,5699,4.7,Ethnic;Casual,Streetwear,Mint Green,Cotton,"Forever 21 mint green blazers crafted from premium cotton for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for ethnic, casual occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2272,Titan Burgundy Men's Leather Loafers,footwear,Loafers,Titan,Men,1349,4.4,Party;Ethnic,Vibrant,Burgundy,Leather,"Titan burgundy loafers crafted from premium leather for men. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for party, ethnic occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2260,Puma White Women's Cotton Flats,footwear,Flats,Puma,Women,2149,4.2,Gym,Pastel;Streetwear,White,Cotton,"Puma white flats crafted from premium cotton for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for gym occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3061,HIGHLANDER Tan Brown Men's Polyester Watches,accessories,Watches,HIGHLANDER,Men,3549,4.5,Ethnic,Streetwear;Classic,Tan Brown,Polyester,"HIGHLANDER tan brown watches crafted from premium polyester for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for ethnic occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3264,Puma Navy Blue Women's Polyester Sunglasses,accessories,Sunglasses,Puma,Women,1749,3.8,Formal,Streetwear;Pastel,Navy Blue,Polyester,"Puma navy blue sunglasses crafted from premium polyester for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for formal occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2600,Nike Mustard Yellow Unisex Polyester Sneakers,footwear,Sneakers,Nike,Unisex,3349,3.9,Gym;Ethnic,Classic;Vibrant,Mustard Yellow,Polyester,"Nike mustard yellow sneakers crafted from premium polyester for all genders. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for gym, ethnic occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2961,Mango Pastel Pink Women's Polyester Bags,accessories,Bags,Mango,Women,2099,4.2,Casual;Ethnic,Streetwear;Minimalist,Pastel Pink,Polyester,"Mango pastel pink bags crafted from premium polyester for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for casual, ethnic occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2030,ONLY Mustard Yellow Women's Silk Skirts,bottomwear,Skirts,ONLY,Women,1849,3.8,Gym,Streetwear,Mustard Yellow,Silk,"ONLY mustard yellow skirts crafted from premium silk for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for gym occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1430,Mast & Harbour Mustard Yellow Men's Polyester T-Shirts,topwear,T-Shirts,Mast & Harbour,Men,799,3.6,Gym,Minimalist;Streetwear,Mustard Yellow,Polyester,"Mast & Harbour mustard yellow t-shirts crafted from premium polyester for men. Features a clean tailored silhouette with subtle contemporary accents. Ideal for gym occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3005,Forever 21 Tan Brown Women's Polyester Belts,accessories,Belts,Forever 21,Women,1449,3.5,Formal;Gym,Vibrant,Tan Brown,Polyester,"Forever 21 tan brown belts crafted from premium polyester for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for formal, gym occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3194,Mango Tan Brown Women's Silk Earrings,accessories,Earrings,Mango,Women,849,3.7,Party,Streetwear;Minimalist,Tan Brown,Silk,"Mango tan brown earrings crafted from premium silk for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for party occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3205,DressBerry Tan Brown Women's Polyester Belts,accessories,Belts,DressBerry,Women,1849,3.9,Formal,Vibrant,Tan Brown,Polyester,"DressBerry tan brown belts crafted from premium polyester for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for formal occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1459,Peter England Terracotta Men's Cotton Shirts,topwear,Shirts,Peter England,Men,949,4.0,Party,Minimalist,Terracotta,Cotton,"Peter England terracotta shirts crafted from premium cotton for men. Features a clean tailored silhouette with subtle contemporary accents. Ideal for party occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1079,HIGHLANDER Lavender Men's Linen Shirts,topwear,Shirts,HIGHLANDER,Men,1149,4.2,Gym,Pastel,Lavender,Linen,"HIGHLANDER lavender shirts crafted from premium linen for men. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for gym occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3430,Tokyo Talkies Cream Women's Silk Earrings,accessories,Earrings,Tokyo Talkies,Women,1199,4.1,Ethnic,Minimalist,Cream,Silk,"Tokyo Talkies cream earrings crafted from premium silk for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for ethnic occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3133,Fastrack Terracotta Unisex Cotton Bags,accessories,Bags,Fastrack,Unisex,3699,4.4,Formal,Streetwear;Classic,Terracotta,Cotton,"Fastrack terracotta bags crafted from premium cotton for all genders. Features a urban relaxed drape engineered with durable modern textures. Ideal for formal occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1033,Titan Mint Green Men's Cotton Kurtas,topwear,Kurtas,Titan,Men,3399,4.2,Ethnic;Beach,Minimalist,Mint Green,Cotton,"Titan mint green kurtas crafted from premium cotton for men. Features a clean tailored silhouette with subtle contemporary accents. Ideal for ethnic, beach occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3125,Puma Black Men's Leather Bags,accessories,Bags,Puma,Men,3599,4.2,Ethnic,Minimalist,Black,Leather,"Puma black bags crafted from premium leather for men. Features a clean tailored silhouette with subtle contemporary accents. Ideal for ethnic occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2350,HRX by Hrithik Roshan Cream Men's Polyester Boots,footwear,Boots,HRX by Hrithik Roshan,Men,2749,4.1,Ethnic;Formal,Classic;Vibrant,Cream,Polyester,"HRX by Hrithik Roshan cream boots crafted from premium polyester for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for ethnic, formal occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3244,Tommy Hilfiger Olive Green Men's Polyester Sunglasses,accessories,Sunglasses,Tommy Hilfiger,Men,1349,3.7,Formal;Casual,Minimalist,Olive Green,Polyester,"Tommy Hilfiger olive green sunglasses crafted from premium polyester for men. Features a clean tailored silhouette with subtle contemporary accents. Ideal for formal, casual occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1381,VERO MODA Olive Green Women's Cotton Blouses,topwear,Blouses,VERO MODA,Women,1099,3.9,Formal,Minimalist,Olive Green,Cotton,"VERO MODA olive green blouses crafted from premium cotton for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for formal occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1227,Forever 21 Mint Green Women's Linen Kurtas,topwear,Kurtas,Forever 21,Women,2499,4.2,Party,Classic,Mint Green,Linen,"Forever 21 mint green kurtas crafted from premium linen for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for party occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2995,Fossil Mustard Yellow Women's Silk Earrings,accessories,Earrings,Fossil,Women,699,4.3,Party,Minimalist,Mustard Yellow,Silk,"Fossil mustard yellow earrings crafted from premium silk for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for party occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2193,Bata Black Women's Cotton Trousers,bottomwear,Trousers,Bata,Women,1999,4.0,Beach,Pastel,Black,Cotton,"Bata black trousers crafted from premium cotton for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for beach occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1716,HIGHLANDER Charcoal Grey Men's Polyester Trousers,bottomwear,Trousers,HIGHLANDER,Men,3149,4.6,Casual,Streetwear;Minimalist,Charcoal Grey,Polyester,"HIGHLANDER charcoal grey trousers crafted from premium polyester for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for casual occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
